	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
	810.735	-247274	23990.5	-41696.3	41696.3	-208482	208482	-7.02986e+07	7.02948e+07	0	0	-5.76
